episode,nick_name,comments,like,dislike,ripple,date
0,박하사탕,장이님이다진짜가 나타났다,0,0,0,2018-08-23 12:13:35
0,교양있게코파기,와우 장이님 오셨네요~~~~~~~~~~^^,0,0,0,2018-08-23 11:16:16
0,Cry,장이님 환영합니다~~~!!,0,0,0,2018-08-23 10:39:05
0,오이지,미스핏츠 따라한건가,0,0,0,2018-08-23 09:42:58
0,쿠우울럭,돌아오셨구나 ㅠㅠ,0,0,0,2018-08-23 09:33:38
0,뜨거운안녕,다웹보는 사람중에 장이님을 모르는 사람이 있어?!,0,0,0,2018-08-23 09:31:17
0,김진규,장이 이두글자보고 들어옵니다^^,0,0,0,2018-08-23 09:16:03
0,환이랑~^^*,우와~~우와~~~우와~~~~~왠일이니~~~~반가움에 눈물나네~~~~!!!,0,0,0,2018-08-23 09:12:16
0,꼬붕87,이야 장이님이면 두말이필요없지,0,0,0,2018-08-23 08:52:50
0,음하하?하하,이번에도 야구 코믹?,0,0,0,2018-08-23 07:09:02
0,Purplerain,왓다 왔다~~,0,0,0,2018-08-23 01:22:36
0,최현지,뭔가 가게가 오나의귀신님에 나오는 가게 같아요 ㅋㅋ 슬기귀신 아버지 가게,0,0,0,2018-08-23 00:55:12
0,최명현,드디어...,0,0,0,2018-08-23 00:48:40
0,ak jung,웰컴백!!!,0,1,0,2018-08-23 00:24:42
0,다찌마와김,오셨다!!!!,0,0,0,2018-08-23 00:06:26
0,이웃집오도로,장이님이 오셨군요... 반갑기도 하고 기대도 많이 되네요 ㅎㅎ,0,0,0,2018-08-22 00:47:24
0,최승한,아니 이게 누구야 장이님이자나!!!! 으아아아아아,0,0,0,2018-08-22 00:07:51
0,퍼플로즈데이지,쿠쿠님 저도 몰라요ㅜㅜㅜ,0,0,0,2018-08-21 12:22:15
0,박진만,장이장이장이!,0,0,0,2018-08-21 04:24:31
0,teamo,작가님 이름이랑 그림체보고 뜨악!!,0,0,0,2018-08-20 17:41:30
0,괴도조커,왔다 기다렸어욤!!,0,0,0,2018-08-19 20:01:54
0,열렬이,장이님 어서오세요!!,0,0,0,2018-08-19 16:16:34
0,사람인,장이는 무조건 이지,0,0,0,2018-08-19 11:07:03
0,얌얌,장이님도 부담 엄청 되겠다.사람들이 무지 기대하고 있어 ㅎㅎㅎ,0,0,0,2018-08-19 10:51:22
0,넘,앜 퍼게 더 그려줘용 ㅠ,0,0,0,2018-08-19 10:43:42
0,오영준,오셨다~~~~!!!!,0,0,0,2018-08-19 10:31:06
0,박성민,석계역에 이렇게생긴 칼국수집있는데 진짜로,0,0,0,2018-08-19 09:53:13
0,심심호야심심,마음을 울리는 작가님,0,0,0,2018-08-18 22:10:29
0,겨울바다,퍼팩트게임 맞겠죠? 저 국수집 낮익은데ㅠ제발 후속편이길ㅠㅠ,0,0,0,2018-08-18 19:19:36
0,이넹이,우왕♡기대하고있을게용!두근두근!,0,0,0,2018-08-18 17:19:25
0,크사인,굳굳,0,0,0,2018-08-18 01:12:34
0,닐다,아~~다들 퍼펙트게임만 말씀하셔서 제가 아는 그 분이 맞나했는데…파동의 장이님이시군요~~~!!,0,0,0,2018-08-17 21:54:01
0,시인마을 촌장,환영합니다 ~ 欢迎光临～ 중국에서도 환영해요~ 장이님 ~!!,0,0,0,2018-08-17 21:29:53
0,최영진,장이님 완전 환영 ^^,0,0,0,2018-08-17 20:19:37
0,존365,장이....아니..장인이 오셨다....,0,0,0,2018-08-17 19:44:33
0,이재윤,드디아 오셨다아아,0,0,0,2018-08-17 18:12:57
0,김영석,그가 와따,0,0,0,2018-08-17 17:23:29
0,relife ace영민,오예~~~!!! 장이님 오셨다~~~!!! 소리질러~~~~!!!!!대박 기대~^^경소도 잼나게 잘보겠습니당~!!^^*장이님은 사랑입니다.^^,0,0,0,2018-08-17 16:42:18
0,LED김과장,첨으로 글달아봅니다. 장이님 이전 작품 보고 감동이 밀려와서 뭉클해지더라구요.이번작품도 기대가 아주 큽니다. 좋은 작품 보게해주셔서 감사합니다.화이팅!!!,0,0,0,2018-08-17 15:28:01
0,영화인 憲,장이님 오셨어 오셨어!!!!,0,0,0,2018-08-17 15:02:34
0,송철헌,어디서 어마어마한 비린내가 나는데..,0,0,0,2018-08-17 14:39:43
0,다온,야구가 아닌 쿡인가?장르 불문하고 모조건 정독 가즈아~~~~,0,0,0,2018-08-17 13:32:40
0,야 여름이다,오~~~~~  드디어!!  ,0,0,0,2018-08-17 09:02:44
0,밍기적천사,어제 안그래도 퍼펙트게임 정주행 마쳤는데...오늘 오실라고 그랬구나~,0,0,0,2018-08-17 08:05:00
0,지서비,그림체가 조금 바뀌신거 같아요.. 아직 모르지만... 그래도.. 어쨌든 볼꺼지만..,0,0,0,2018-08-17 05:44:51
0,Max,눈이 번쩍 떠지고 설레고 두근두근하고 첫사랑을 우연히 만나면 이정도 일려나,0,0,0,2018-08-17 04:19:30
0,허씨초콜릿,드디어 또 결쩨할 작품이 왔구만 ㅋㅋㅋ,0,0,0,2018-08-17 02:13:18
0,김공배,장이님 충성충성^^7,0,0,0,2018-08-17 01:29:57
0,Daumksh,할렐루야!!!! 레젠드 내려오셨다!!!!,0,0,0,2018-08-17 00:42:30
0,사랑비,와 ㅡㅡ  오셨다!!,0,0,0,2018-08-16 23:28:26
0,죠스바,잔치국수,0,0,0,2018-08-16 23:24:06
0,노승주,찬호 아들이 돌은 지났을거 같은데,0,0,0,2018-08-16 23:22:50
0,쿄쿄,장이님!!!!! 퍼펙트게임 애독자입니당111제 목요일을 빛내주러 오셨군요ㅜㅜㅜ,0,0,0,2018-08-16 23:22:02
0,곰탱이,장이님 기다렸어요!!,0,0,0,2018-08-16 23:21:59
0,달심,퍼펙트게임 연재 안하시나요?ㅜㅜ,0,0,0,2018-08-16 22:54:16
0,one_stone,장이님 입장이요!! ㅋㅋ,0,0,0,2018-08-16 22:30:29
0,안타제조기,Return of the Jedi  ^^,0,0,0,2018-08-16 21:36:55
0,june,드디어 오셨군요 ㅜㅜ,0,0,0,2018-08-16 21:33:47
0,백인재,뭔지 모르지만 느낌이 좋다 ㅎㅎ,0,0,0,2018-08-16 21:33:16
0,ㅇㅇㅇㅇ,아 드디어 웹툰보면서 시끄러움을 다시 느끼겠군요...그러면서도 감동포인트를 딱사랑해요 장이님,0,0,0,2018-08-16 21:23:24
0,로딕이,기대됩니다ㅎㅎ,0,0,0,2018-08-16 21:09:56
0,괭이,"장이님, 넘 반갑습니다!",0,0,0,2018-08-16 21:09:54
0,ad-grapher,신뢰의 장이님! 얼마만인가요...,0,0,0,2018-08-16 20:53:57
0,쪼옹,장이님  이건  야구 안해요??  ㅎㅎ,0,0,0,2018-08-16 20:49:09
0,까미지,헐 .. ㅋㅋ 장이님 오랜만이네여~~,0,0,0,2018-08-16 20:39:59
0,권오훈,드디어 시작하시는군요~~~^^,0,0,0,2018-08-16 20:30:31
0,꼬막3개,"최고의 웹툰, 추천합니다.",0,0,0,2018-08-16 20:29:18
0,김민규,오 퍼퍽트게임!,0,1,0,2018-08-16 20:14:02
0,kks2380,왔다아아아악!!!푸처햄써!!애미야 햄이쓰다아아악!!!,0,0,0,2018-08-16 20:04:23
0,아싸바리,장이님??? 이 왜 여기서 나와 ㅎㅎ 이번에도 기대하겠습니다 ;),0,0,0,2018-08-16 20:02:06
0,엄현용,장이님이 돌아오셨..!!!!!!!! 모르시는 분은 퍼펙트 게임 꼭 보시길..! 파도라는 작품도 명작입니다,0,0,0,2018-08-16 19:30:18
0,김필수,믿고보자 장이님이다,0,0,0,2018-08-16 19:17:48
0,마술=신비,떴다!!! 그분이 오셨다!!,0,0,0,2018-08-16 18:54:06
0,산슝이,으엇...근황 궁금했는데ㅠㅜ 신작으로 오셨군요!,0,0,0,2018-08-16 18:11:27
0,이두열,장의 귀환,0,0,0,2018-08-16 17:58:48
0,ㅇ_ㅇwlsgh,형 이번엔 몇년씩 중간중간휴재내면서길게가지말고 휴재없이 한방에꿑내자,0,0,0,2018-08-16 17:31:57
0,우왕굳v,오예!!!!!!!!! 장이님 오셨다 ㅋㅋ,0,0,0,2018-08-16 17:25:29
0,하늘을가진놈,장이님이잖아!!!!,0,0,0,2018-08-16 17:22:48
0,정과학ㅡEㅡ,또 어떤 사람냄새 가득한 대사들로 나의 눈물을 훔쳐가실런지...,0,0,0,2018-08-16 17:20:27
0,six,장이작가님♥♥♥♥,0,0,0,2018-08-16 16:56:12
0,친절한연탄씨,대박   그림체보고 설마했는데장이님 이라니보나마나 대작,0,0,0,2018-08-16 16:45:04
0,HoGaSi,어...어?!!! 장이님?!!!,0,0,0,2018-08-16 16:44:37
0,이창동장,퍼펙트을 내놓으시오,0,0,0,2018-08-16 16:33:53
0,백광제,장이님 신작이다 !!!! 신작 내주셔서 감사합니다 ㅠㅠㅠㅠㅠ 넘 기대돼요,0,0,0,2018-08-16 16:24:14
0,임종혁,믿고보는 장이님,0,0,0,2018-08-16 16:23:47
0,Machine2,나만 설레이고 힐링되는 기분인가요?  그대들은 어떤기분이신가요??    ,0,0,0,2018-08-16 16:22:00
0,두딸아빠,왔다! ^^ 앞으로 10년정도 잘 부탁합니다.!,0,0,0,2018-08-16 16:18:35
0,꽃미남웅이,퍼펙트할 웹툰 등장!,0,0,0,2018-08-16 16:01:45
0,skydiver863,"장이님 오셨다 ,에미야 바닥에 카페트 깔아라~~",0,0,0,2018-08-16 16:00:14
0,어가신,오셨다아아악!!! 다음웹툰 4번타자!!못 믿은 쉐끼들 누구냐아아아악!!!,0,0,0,2018-08-16 15:36:07
0,강이,장이님~~~~!!^^♡♡,0,0,0,2018-08-16 15:29:53
0,Se Young,형 돈생겼어 퍼펙겜 사께,0,0,0,2018-08-16 15:06:30
0,Se Young,형 사랑해,0,0,0,2018-08-16 15:06:09
0,Se Young,님버아!!,0,0,0,2018-08-16 15:05:33
0,Jdnoh,장이님 ㅠㅠㅠㅠㅠ 오셨군요 맨발로 반깁니다,0,0,0,2018-08-16 15:04:57
0,송원찬,컴백!!!! 드디어 오셨다~ 장이님 격하게 환영합니다.,0,0,0,2018-08-16 14:53:58
0,박경원,장이.... 잘못본줄 반갑습니다단행본 집에 준비해놨습니다이번작품도 기대합니다 ㅎㅎㅎ,0,0,0,2018-08-16 14:38:53
0,유넥,슈레기들아~~~~~~~똥깡아지들아~~~~~왜이제 오셨나이까 작가님,0,0,0,2018-08-16 14:32:08
0,까칠한응가,구미확땡기는데,0,0,0,2018-08-16 13:59:40
0,늘행복하길,퍼펙트게임의 장이님이 오셨군요.,0,0,0,2018-08-16 13:54:18
0,김인규,우와....장이님,0,0,0,2018-08-16 13:48:27
0,우랄라라,장이님..이번 작품에서는 또 어떤 기쁨을 주실련지요....기대하고 있겠습니다아아아악!!,0,0,0,2018-08-16 13:43:08
0,-,목요일날 다움에 매주 들어와야할 이유가 생겨버렸넹...ㅎㅎ,0,0,0,2018-08-16 13:35:05
0,aaaa,"최고의 웹툰, 추천합니다.",0,0,0,2018-08-16 13:34:59
0,∽보고싶을땐∽,대박 장이님~~~,0,0,0,2018-08-16 13:24:22
0,아름다운 청년,와..레전드 등 장이님,0,0,0,2018-08-16 13:20:04
0,정우석,왔업~~~ㅋ,0,0,0,2018-08-16 13:01:28
0,유진,오셨다 그분이 오셨다..!!!!,0,0,0,2018-08-16 13:00:26
0,김현수,드디어 돌아 오셨다...ㅎㅎ,0,0,0,2018-08-16 12:49:31
0,무민,갑자기? 작가님 사랑합니다 ㅋㅋㅋㅋㅋ,0,0,0,2018-08-16 12:41:59
0,오빠달료,오셨네!!,0,0,0,2018-08-16 12:23:26
0,웃는햇살 ^^γ,장이님?찬호는 어디다 두시고?,0,0,0,2018-08-16 12:19:38
0,돈지,드디어 오셨습니까시간상 그리 길지않은 시간이였지만너무 보고싶었습니다 장이님ㅠㅠ,0,0,0,2018-08-16 12:18:53
0,나거양,혹시 국수먹고 야구하는 내용아님?,0,0,0,2018-08-16 12:17:53
0,썬e,장이님 오셨네요~~,0,0,0,2018-08-16 12:17:48
0,정성욱,장이님!제가아는 그 장이님?! 무조건 믿고봅니다♥,0,0,0,2018-08-16 12:04:10
0,A lonely Romeo,아니 이 냥반은 퍼펙트 게임 좀 그려줘요!!,0,0,0,2018-08-16 12:03:21
0,오락사랑,....장이님이다 보지도 말고 추천드려라...!!,0,0,0,2018-08-16 11:59:17
0,정흥기,오오오오오오오오  기대된다,0,0,0,2018-08-16 11:41:33
0,어화둥둥,장이님이 돌아오셨다는 경이로운 소문내러 갑시다,0,0,0,2018-08-16 11:07:28
0,cromice,아니 거... 장이님... 야구 좀 그려요... 갑자기... 그래도 감솨....ㅋㅋㅋ,0,0,0,2018-08-16 11:06:26
0,김정민,으아아아아,0,0,0,2018-08-16 11:04:57
0,오늘도 희망,캬~~~~~~~~~~~~~~반가워요 목요일이 반가워지겠어요,0,0,0,2018-08-16 11:01:01
0,멋진~준환,오호~~~~목요일 이제 시끄러워지겠네~~~~ㅋㅋ,0,0,0,2018-08-16 10:54:41
0,준희에비,ㅎㅎ  퍼팩트는 언제 다시 올릴거유~~???,0,0,0,2018-08-16 10:44:52
0,jove0928,꺄아아아~~~~♡♡♡♡♡♡♡ 너무 좋아요~~♡♡,0,0,0,2018-08-16 10:44:25
0,한량곰,드디어!,0,0,0,2018-08-16 10:19:54
0,박영훈,빨리빨리!!!! ,0,0,0,2018-08-16 10:05:01
0,사신,돌아오신걸 환영합니다 👏👏👏 퍼펙트는 안 돌아오나요?,0,0,0,2018-08-16 09:58:08
0,푸하하,전에 스릴러 비스무리한거 이야기 하셨던 작품인건가요?ㅎㅎ 대박 기대합니다.,0,0,0,2018-08-16 09:48:06
0,꽃사슴이,우앗 작가님 !!!!!,0,0,0,2018-08-16 09:47:24
0,꿀천사,가장 좋아하는 작가님!!,0,0,0,2018-08-16 09:33:47
0,천지인,에헤라디야 풍악을 울려랴~~목요일 볼게 넘 많아 행복한 1인.여기 하나 추가요.,0,0,0,2018-08-16 09:30:59
0,엉클홍,오셨습니까아아악!!!!!,0,0,0,2018-08-16 09:24:45
0,addict,재밌을 것 같아요ㅎ,0,0,0,2018-08-16 09:24:39
0,디포,크흣 장이님이 오셨다!!!!,0,0,0,2018-08-16 09:22:12
0,님과 함께_뱅진,올 영접하라!! 그분을....,0,0,0,2018-08-16 09:20:33
0,우리나라남자,냄새가난다...내 인중냄새가...,0,0,0,2018-08-16 09:12:59
0,캐슬로브,대박 기대합니다. 장이님 ^^b,0,0,0,2018-08-16 09:11:05
0,카파,돌아오셔서 너무나 기쁘지만 아직도 찬호와 그 친구들이 그리운건 어쩔 수 없나봅니다 ㅠㅠ 새로운 친구들의 이야기 기대할게요!!,0,0,0,2018-08-16 09:10:53
0,kayaca,방가워요... 작가님.,0,0,0,2018-08-16 08:51:25
0,김화평,장이님 컴백이면 뭐... 말 다했죠 ^^,0,0,0,2018-08-16 08:47:32
0,캥거루,그분이 오셨다..,0,0,0,2018-08-16 08:46:31
0,남양주곰,장이님이시다!기대하겠습니다^^,0,0,0,2018-08-16 08:45:05
0,전자돌이,장이님~ 좋은 작품 기대합니다~~ :-),0,0,0,2018-08-16 08:42:09
0,주엽키달,퍼펙트게임은 또 안하십니까?,0,0,0,2018-08-16 08:37:39
0,hoon's,영접하라 그분을~ ㅋㅋㅋ 반갑고 기대됩니닷!!!!!,0,0,0,2018-08-16 08:37:36
0,김도현,장이가 여기서 왜나와???,0,0,0,2018-08-16 08:21:30
0,이광민,오오 여기 국수배경이 익숙해요~ 혹시 안양에 있는 ㅅㄷ국수 맞아요??,0,0,0,2018-08-16 08:19:36
0,노인향,"작가님, 기다렸습니다! ",0,0,0,2018-08-16 08:18:56
0,ㅁㄴㅇ,서진이랑 찬호는 아직 잘 만나고 있는거 맞지요?,0,0,0,2018-08-16 08:13:47
0,튼튼부,퍼펙트 게임 애장판 지금 다시 정주행 중입니다.ㅋㅋ,0,0,0,2018-08-16 08:13:29
0,4h4,장이님 돌아와서 반갑습니다!!!,0,0,0,2018-08-16 08:13:06
0,한민족의얼,오오 장이님이다!! 기다렸어요 ㅠㅠ,0,0,0,2018-08-16 08:10:46
0,꼬꼬파이,장이님이 오셨다!! 선댓글 후감상!!,0,0,0,2018-08-16 08:10:28
0,짐승샘,우와아아아아아아아아아아아아아아아아아아~~~~^^,0,0,0,2018-08-16 07:41:58
0,김민수,나처럼 던져봐 작가님.?.?,0,0,0,2018-08-16 06:19:50
0,seuni0224,"최고의 웹툰, 추천합니다.",0,0,0,2018-08-16 04:49:22
0,큐우니,넙죽,0,0,0,2018-08-16 04:22:15
0,-,네이버는 저번에 서브하나만 하신건가요?,0,0,0,2018-08-16 02:53:26
0,애미,귀가 밝으면  잔치국수를 맛나게 마는구나   그게 비법?    죽었다 돌아온 죽이는 맛?,0,0,0,2018-08-16 02:46:16
0,임오상,오셨군요. 대박사건!!!,0,1,0,2018-08-16 02:38:54
0,루피,퍼펙트게임... 더 보고 싶다..,0,1,0,2018-08-16 02:24:17
0,연우민우,어이구 어서 오세요 작까뉨,0,1,0,2018-08-16 02:21:16
0,KimWonMo,오셨습니까요 이번에도 잘 부탁드립니다요,0,0,0,2018-08-16 02:12:33
0,신우탁,요즘 목요 웹툰 볼만한게 없었는데 하나 생겼네요 ㅎㅎㅎ,0,0,0,2018-08-16 02:09:13
0,곰ssi,형이 왜 여기서 나와...?어서와,0,0,0,2018-08-16 01:39:02
0,sydney,[스포일러] 댓글 입니다. 클릭하시면 확인 하실 수 있습니다. ,0,1,0,2018-08-16 01:37:22
0,헤asd히해,목요일이 유독 볼웹툰이 많네 ㅋㅋ,0,0,0,2018-08-16 01:35:48
0,x기타치는 소년x,"최고의 웹툰, 추천합니다.",0,0,0,2018-08-16 01:30:47
0,집중이답,우와 장이님이다~ 무조건 기대~^^,0,0,0,2018-08-16 01:23:55
0,붐바스틱,#판타지#스릴러#가족이라니 미확인거주물체 느낌일까요,0,0,0,2018-08-16 01:11:12
0,Aaron Yang,영접하라,0,0,0,2018-08-16 01:09:31
0,자유와 평등,드디어 오셨어!!!,0,0,0,2018-08-16 01:08:57
0,붐바스틱,장이다 장이다 장이다 장이다 장이다 장이다 장이다 장이다,0,0,1,2018-08-16 01:08:46
0,붐바스틱,약 한달 전부터 오실때 됐는데 됐는데 생각했는데 한달만에 오셨네요! 빨리 행복하게 해주세요!,,,,2018-08-16 01:09:34
0,잠만보,퍼팩트게임은 어케하시고....찬호는...,0,0,0,2018-08-16 01:06:44
0,goyang2,왓! 장이,0,0,0,2018-08-16 01:04:59
0,원재,자기 뭐야 갑자기~ 그림체 보고 설마했자나~^^,0,0,1,2018-08-16 01:04:35
0,원재,아 야구는 애들이 잘하드만~^^,,,,2018-08-16 01:06:48
0,쫌그래,야 갑자기 이분위기뭐냐 오랜만에 소외감느껴보네 ,0,1,0,2018-08-16 00:56:43
1,조아라,이게 뭔 소리야 ..?,2016,284,9,2018-08-23 00:09:34
1,유이님,이 말 하면서  내려왔는데 ㅋㅋ 딱 있다니 ㅋㅋㅋ,,,,2018-08-23 08:35:31
1,louis9951,아이고~~대충 저승에서 온사람들이 쫓고쫓기다 누가죽었는데 남주한테 들어간내용 아녀요?,,,,2018-08-23 19:48:07
1,안타제조기,4편까지 가니깐.... 이해가 잘 됩니다.ㅎㅎ,,,,2018-08-27 13:45:34
1,행복한야,선결제해서 15화까지 보고 더이상 볼게 없어 다시 1화 시작합니다.  5편부터 진짜 말이 필요 없습니다. 최고~~,,,,2018-11-15 19:37:38
1,SuperLucky,"5화까지만 참고가면, 6화부터 대박재밌어요!!",,,,2018-12-05 21:33:08
1,미주,전 다보고 다시 정주행합니다 두번세번봐도 잼있어요!!,,,,2019-11-02 15:36:19
1,닉네임을 등록해 주세요,땅이 사라진다는 말이 이해가 안됐는데3번보니까 이해됌...,,,,2020-05-21 21:57:18
1,Jenny,오케이 댓글믿고 고고,,,,2020-08-25 15:35:02
1,귀염미 ,드라마로 나오니까 완전 재밌죠!-! ㅠㅠ,,,,2020-12-29 18:47:40
1,mming,국수집하는 청년들  얘기인 줄 알았는데...그게 아닌가벼...,1388,74,13,2018-08-23 00:58:17
1,녹차라떼,ㅋㅋㅋㅋㅋ저도 퐝당~~,,,,2018-09-13 22:58:26
1,준,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,2018-09-20 20:42:02
1,부재중,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ국숫집ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,2018-09-25 09:30:40
1,mming,아 국숫집이죠...ㅜㅜ 제가 맞춤법 잘 헷갈려서ㅜ,,,,2018-11-01 00:43:50
1,D1000,ㅋㅋㅋㅋㅋㅋㅋㅋ  저도 똑같은 생각ㅋㅋㅋㅋㅋㅋㅋㅋ 그것도 재밌었을텐데,,,,2019-03-30 02:21:06
1,찰보리빵,저돜ㅋㅋㅋㅋ 국수집 언제나오나 계속 보고있나옄ㅋㅋㅋㅋㅋ,,,,2019-05-13 20:18:09
1,나도그래,다시 정주행 중인데 이 베댓은 정말  귀여워ㅋㅋ,,,,2019-12-10 01:54:28
1,한순간...,수타비법훔치려저런거아님???,,,,2020-07-03 22:02:34
1,어린왕자,ㅋㅋㅋㅋㅋㅋㅋㅋ아재 왜케웃기냐,,,,2020-10-14 06:07:58
1,할린스,미쳤다 베댘ㅋㅋㅋ 개웃김 ㅋㅋㅋㅋㅋ <<드라마 일부 보고 온 자,,,,2020-12-06 23:50:21
1,곰마와,성공적인 언더커버였어ㅎㅎㅎ잘했어 우리카운터들 칭찬해♡,,,,2020-12-24 01:00:33
1,닉네임을 등록해 주세요,인정,,,,2021-01-02 21:19:42
1,김도현,투잡이죠,,,,2021-01-15 10:33:22
1,김볼매,설명해중 베댓좀..,647,99,2,2018-08-23 00:10:09
1,안타제조기,4편에 가니까 모든 의문이 사라지네요..ㅎ,,,,2018-08-27 13:45:57
1,주연오,그렇다면 얼른 4편에 가야겠군요,,,,2020-11-24 22:33:38
1,지호,제생각은말이죠ㅋㅋ 일단 이글은 TMI검은후드가 특별한존재인 어떠한 영체같은거고회색체육복들은 검은후드들 그것을만들어낸 사람들이거나갖태어난 검은후드를쫒는사람같은데포인트는 검은후드는 시간이지날수록 지능이 생겨가는 캐릭터로써 점점똑똑해지죠고로 주변에 코마상태에빠진사람이 있어야 이상황을벗어난다고한걸로보아 빙의?같은게가능하거나 그사람몸속으로 숨는게가능한거같습니다주인공은 어렸을때 사고로 죽었어야하는데 기적으로살아서 불가사의하게 몸이 코마상태인거처럼 약해서?! 말이이상한가암튼 교통사고덕에 검은후드가 들어가기좋은몸이되었고 막짤에 검은후드가 들어가고 끝난거같네욘아마 검은후드가들어가고 주인공신체능력이 일반인이나 혹은 그이상으로 변하지않을까 싶네요 ,529,76,14,2018-08-23 00:37:50
1,디마리아,"전혀 잘못보셨는데요;;;검은후드가 주인공 몸속에 들어간게 아니라,검은후드한테 칼에 찔려 죽은 곱슬머리 회색후드 남자가 몸에 들어간겁니다.",,,,2018-08-23 00:54:43
